ordinal,name,method,height,width,time_sec,clip,prompt
45,img_0000045,bicubic_x2,2048,2048,3.8972997572273016e-05,0.35370224714279175,"cinematic street scene, featuring a vintage car, cinematic film still, moody tungsten lighting, low-angle shot, 50mm lens, rich vibrant colors, tense atmosphere, crisp edges, highly detailed, coherent composition, clean image, no watermark, no text"
45,img_0000045,LUA_x2_to_2048,2048,2048,0.8708036620228086,0.35292965173721313,"cinematic street scene, featuring a vintage car, cinematic film still, moody tungsten lighting, low-angle shot, 50mm lens, rich vibrant colors, tense atmosphere, crisp edges, highly detailed, coherent composition, clean image, no watermark, no text"
45,img_0000045,RF_f3_one_step_x2,2048,2048,1.3113200920051895,0.3560637831687927,"cinematic street scene, featuring a vintage car, cinematic film still, moody tungsten lighting, low-angle shot, 50mm lens, rich vibrant colors, tense atmosphere, crisp edges, highly detailed, coherent composition, clean image, no watermark, no text"
46,img_0000046,bicubic_x2,2048,2048,3.846801701001823e-05,0.3434135317802429,"open-air market, featuring a street musician, stylized but realistic, bright studio lighting, close-up framing, 24mm lens, high contrast colors, lived-in atmosphere, natural skin detail, highly detailed, coherent composition, clean image, no watermark, no text"
46,img_0000046,LUA_x2_to_2048,2048,2048,0.8672370560234413,0.34286782145500183,"open-air market, featuring a street musician, stylized but realistic, bright studio lighting, close-up framing, 24mm lens, high contrast colors, lived-in atmosphere, natural skin detail, highly detailed, coherent composition, clean image, no watermark, no text"
46,img_0000046,RF_f3_one_step_x2,2048,2048,1.3127169900108129,0.3424298167228699,"open-air market, featuring a street musician, stylized but realistic, bright studio lighting, close-up framing, 24mm lens, high contrast colors, lived-in atmosphere, natural skin detail, highly detailed, coherent composition, clean image, no watermark, no text"
47,img_0000047,bicubic_x2,2048,2048,4.0139013435691595e-05,0.3437713384628296,"underwater reef scene, featuring an elegant woman, documentary photography, moody tungsten lighting, wide composition, 50mm lens, high contrast colors, lived-in atmosphere, complex background detail, highly detailed, coherent composition, clean image, no watermark, no text"
47,img_0000047,LUA_x2_to_2048,2048,2048,0.8687327340012416,0.3456020951271057,"underwater reef scene, featuring an elegant woman, documentary photography, moody tungsten lighting, wide composition, 50mm lens, high contrast colors, lived-in atmosphere, complex background detail, highly detailed, coherent composition, clean image, no watermark, no text"
47,img_0000047,RF_f3_one_step_x2,2048,2048,1.31235213499167,0.3425710201263428,"underwater reef scene, featuring an elegant woman, documentary photography, moody tungsten lighting, wide composition, 50mm lens, high contrast colors, lived-in atmosphere, complex background detail, highly detailed, coherent composition, clean image, no watermark, no text"
48,img_0000048,bicubic_x2,2048,2048,3.8581027183681726e-05,0.2901184558868408,"wildlife documentary moment, featuring two friends, magazine-style image, harsh midday sun, layered foreground and background, 50mm lens, soft pastel colors, calm atmosphere, subtle depth of field, highly detailed, coherent composition, clean image, no watermark, no text"
48,img_0000048,LUA_x2_to_2048,2048,2048,0.847987879998982,0.2894155979156494,"wildlife documentary moment, featuring two friends, magazine-style image, harsh midday sun, layered foreground and background, 50mm lens, soft pastel colors, calm atmosphere, subtle depth of field, highly detailed, coherent composition, clean image, no watermark, no text"
48,img_0000048,RF_f3_one_step_x2,2048,2048,1.31109544399078,0.2902781367301941,"wildlife documentary moment, featuring two friends, magazine-style image, harsh midday sun, layered foreground and background, 50mm lens, soft pastel colors, calm atmosphere, subtle depth of field, highly detailed, coherent composition, clean image, no watermark, no text"
49,img_0000049,bicubic_x2,2048,2048,4.0108017856255174e-05,0.3608626127243042,"open-air market, featuring a lone traveler, magazine-style image, overcast daylight, off-center composition, 85mm lens, cool blue-green palette, lived-in atmosphere, fine textures, highly detailed, coherent composition, clean image, no watermark, no text"
49,img_0000049,LUA_x2_to_2048,2048,2048,0.8738290590117685,0.36243900656700134,"open-air market, featuring a lone traveler, magazine-style image, overcast daylight, off-center composition, 85mm lens, cool blue-green palette, lived-in atmosphere, fine textures, highly detailed, coherent composition, clean image, no watermark, no text"
49,img_0000049,RF_f3_one_step_x2,2048,2048,1.3118803209799808,0.3623284101486206,"open-air market, featuring a lone traveler, magazine-style image, overcast daylight, off-center composition, 85mm lens, cool blue-green palette, lived-in atmosphere, fine textures, highly detailed, coherent composition, clean image, no watermark, no text"
50,img_0000050,bicubic_x2,2048,2048,4.192101187072694e-05,0.29156655073165894,"rural farmhouse yard, featuring a family, documentary photography, golden hour light, clean centered composition, macro lens, warm earthy palette, calm atmosphere, fine textures, highly detailed, coherent composition, clean image, no watermark, no text"
50,img_0000050,LUA_x2_to_2048,2048,2048,0.8799372039793525,0.2913743853569031,"rural farmhouse yard, featuring a family, documentary photography, golden hour light, clean centered composition, macro lens, warm earthy palette, calm atmosphere, fine textures, highly detailed, coherent composition, clean image, no watermark, no text"
50,img_0000050,RF_f3_one_step_x2,2048,2048,1.3108305060013663,0.290083646774292,"rural farmhouse yard, featuring a family, documentary photography, golden hour light, clean centered composition, macro lens, warm earthy palette, calm atmosphere, fine textures, highly detailed, coherent composition, clean image, no watermark, no text"
51,img_0000051,bicubic_x2,2048,2048,3.85770108550787e-05,0.3516959249973297,"airplane hangar, featuring a dancer, documentary photography, misty morning light, medium shot, 85mm lens, muted cinematic palette, clean modern atmosphere, crisp edges, highly detailed, coherent composition, clean image, no watermark, no text"
51,img_0000051,LUA_x2_to_2048,2048,2048,0.8746637970034499,0.35169869661331177,"airplane hangar, featuring a dancer, documentary photography, misty morning light, medium shot, 85mm lens, muted cinematic palette, clean modern atmosphere, crisp edges, highly detailed, coherent composition, clean image, no watermark, no text"
51,img_0000051,RF_f3_one_step_x2,2048,2048,1.313023983995663,0.35555464029312134,"airplane hangar, featuring a dancer, documentary photography, misty morning light, medium shot, 85mm lens, muted cinematic palette, clean modern atmosphere, crisp edges, highly detailed, coherent composition, clean image, no watermark, no text"
52,img_0000052,bicubic_x2,2048,2048,4.0081999031826854e-05,0.39752495288848877,"rainy alley at night, featuring a chef at work, editorial photography, volumetric backlight, deep perspective, 50mm lens, soft pastel colors, tense atmosphere, subtle depth of field, highly detailed, coherent composition, clean image, no watermark, no text"
52,img_0000052,LUA_x2_to_2048,2048,2048,0.8732200890081003,0.39840924739837646,"rainy alley at night, featuring a chef at work, editorial photography, volumetric backlight, deep perspective, 50mm lens, soft pastel colors, tense atmosphere, subtle depth of field, highly detailed, coherent composition, clean image, no watermark, no text"
52,img_0000052,RF_f3_one_step_x2,2048,2048,1.313337676023366,0.3994135856628418,"rainy alley at night, featuring a chef at work, editorial photography, volumetric backlight, deep perspective, 50mm lens, soft pastel colors, tense atmosphere, subtle depth of field, highly detailed, coherent composition, clean image, no watermark, no text"
53,img_0000053,bicubic_x2,2048,2048,3.858600393868983e-05,0.3407876789569855,"sunlit coastal village, featuring a surfer, photorealistic, soft window light, close-up framing, 50mm lens, natural colors, calm atmosphere, visible material detail, highly detailed, coherent composition, clean image, no watermark, no text"
53,img_0000053,LUA_x2_to_2048,2048,2048,0.8770610190113075,0.3420420289039612,"sunlit coastal village, featuring a surfer, photorealistic, soft window light, close-up framing, 50mm lens, natural colors, calm atmosphere, visible material detail, highly detailed, coherent composition, clean image, no watermark, no text"
53,img_0000053,RF_f3_one_step_x2,2048,2048,1.3122044790070504,0.343982994556427,"sunlit coastal village, featuring a surfer, photorealistic, soft window light, close-up framing, 50mm lens, natural colors, calm atmosphere, visible material detail, highly detailed, coherent composition, clean image, no watermark, no text"
54,img_0000054,bicubic_x2,2048,2048,3.815398667939007e-05,0.3508237600326538,"dense futuristic city block, featuring a chef at work, cinematic film still, volumetric backlight, off-center composition, 70mm lens, muted cinematic palette, dreamy atmosphere, sharp focus, highly detailed, coherent composition, clean image, no watermark, no text"
54,img_0000054,LUA_x2_to_2048,2048,2048,0.8730197550030425,0.3516814708709717,"dense futuristic city block, featuring a chef at work, cinematic film still, volumetric backlight, off-center composition, 70mm lens, muted cinematic palette, dreamy atmosphere, sharp focus, highly detailed, coherent composition, clean image, no watermark, no text"
54,img_0000054,RF_f3_one_step_x2,2048,2048,1.312742891983362,0.3509974479675293,"dense futuristic city block, featuring a chef at work, cinematic film still, volumetric backlight, off-center composition, 70mm lens, muted cinematic palette, dreamy atmosphere, sharp focus, highly detailed, coherent composition, clean image, no watermark, no text"
55,img_0000055,bicubic_x2,2048,2048,3.727100556716323e-05,0.3395387530326843,"airplane hangar, featuring a lone traveler, magazine-style image, golden hour light, deep perspective, 70mm lens, natural colors, tense atmosphere, fine textures, highly detailed, coherent composition, clean image, no watermark, no text"
55,img_0000055,LUA_x2_to_2048,2048,2048,0.8672586109896656,0.3399354815483093,"airplane hangar, featuring a lone traveler, magazine-style image, golden hour light, deep perspective, 70mm lens, natural colors, tense atmosphere, fine textures, highly detailed, coherent composition, clean image, no watermark, no text"
55,img_0000055,RF_f3_one_step_x2,2048,2048,1.316078889009077,0.33902060985565186,"airplane hangar, featuring a lone traveler, magazine-style image, golden hour light, deep perspective, 70mm lens, natural colors, tense atmosphere, fine textures, highly detailed, coherent composition, clean image, no watermark, no text"
56,img_0000056,bicubic_x2,2048,2048,4.183602868579328e-05,0.3189173936843872,"underwater reef scene, featuring two friends, editorial photography, volumetric backlight, low-angle shot, 35mm lens, high contrast colors, tense atmosphere, visible material detail, highly detailed, coherent composition, clean image, no watermark, no text"
56,img_0000056,LUA_x2_to_2048,2048,2048,0.8808223239902873,0.31758448481559753,"underwater reef scene, featuring two friends, editorial photography, volumetric backlight, low-angle shot, 35mm lens, high contrast colors, tense atmosphere, visible material detail, highly detailed, coherent composition, clean image, no watermark, no text"
56,img_0000056,RF_f3_one_step_x2,2048,2048,1.3136116020032205,0.3178941011428833,"underwater reef scene, featuring two friends, editorial photography, volumetric backlight, low-angle shot, 35mm lens, high contrast colors, tense atmosphere, visible material detail, highly detailed, coherent composition, clean image, no watermark, no text"
57,img_0000057,bicubic_x2,2048,2048,3.805599408224225e-05,0.39049410820007324,"underwater reef scene, featuring a golden retriever, editorial photography, volumetric backlight, clean centered composition, 85mm lens, natural colors, nostalgic atmosphere, subtle depth of field, highly detailed, coherent composition, clean image, no watermark, no text"
57,img_0000057,LUA_x2_to_2048,2048,2048,0.9565638719941489,0.3930155038833618,"underwater reef scene, featuring a golden retriever, editorial photography, volumetric backlight, clean centered composition, 85mm lens, natural colors, nostalgic atmosphere, subtle depth of field, highly detailed, coherent composition, clean image, no watermark, no text"
57,img_0000057,RF_f3_one_step_x2,2048,2048,1.3128645360120572,0.3915520906448364,"underwater reef scene, featuring a golden retriever, editorial photography, volumetric backlight, clean centered composition, 85mm lens, natural colors, nostalgic atmosphere, subtle depth of field, highly detailed, coherent composition, clean image, no watermark, no text"
58,img_0000058,bicubic_x2,2048,2048,3.962000482715666e-05,0.3317187428474426,"luxury hotel lobby, featuring an architect, photorealistic, misty morning light, medium shot, 70mm lens, cool blue-green palette, calm atmosphere, complex background detail, highly detailed, coherent composition, clean image, no watermark, no text"
58,img_0000058,LUA_x2_to_2048,2048,2048,0.8912804069987033,0.33481574058532715,"luxury hotel lobby, featuring an architect, photorealistic, misty morning light, medium shot, 70mm lens, cool blue-green palette, calm atmosphere, complex background detail, highly detailed, coherent composition, clean image, no watermark, no text"
58,img_0000058,RF_f3_one_step_x2,2048,2048,1.3063625340000726,0.33514758944511414,"luxury hotel lobby, featuring an architect, photorealistic, misty morning light, medium shot, 70mm lens, cool blue-green palette, calm atmosphere, complex background detail, highly detailed, coherent composition, clean image, no watermark, no text"
59,img_0000059,bicubic_x2,2048,2048,3.96020186599344e-05,0.37272387742996216,"rooftop garden, featuring an elegant woman, stylized but realistic, misty morning light, layered foreground and background, 85mm lens, high contrast colors, nostalgic atmosphere, crisp edges, highly detailed, coherent composition, clean image, no watermark, no text"
59,img_0000059,LUA_x2_to_2048,2048,2048,0.867399489012314,0.37557658553123474,"rooftop garden, featuring an elegant woman, stylized but realistic, misty morning light, layered foreground and background, 85mm lens, high contrast colors, nostalgic atmosphere, crisp edges, highly detailed, coherent composition, clean image, no watermark, no text"
59,img_0000059,RF_f3_one_step_x2,2048,2048,1.3084582639858127,0.36902952194213867,"rooftop garden, featuring an elegant woman, stylized but realistic, misty morning light, layered foreground and background, 85mm lens, high contrast colors, nostalgic atmosphere, crisp edges, highly detailed, coherent composition, clean image, no watermark, no text"
60,img_0000060,bicubic_x2,2048,2048,3.825200838036835e-05,0.342594712972641,"cinematic street scene, featuring a bouquet of flowers, photorealistic, dramatic rim light, layered foreground and background, 50mm lens, rich vibrant colors, tense atmosphere, sharp focus, highly detailed, coherent composition, clean image, no watermark, no text"
60,img_0000060,LUA_x2_to_2048,2048,2048,0.8698239309887867,0.34413033723831177,"cinematic street scene, featuring a bouquet of flowers, photorealistic, dramatic rim light, layered foreground and background, 50mm lens, rich vibrant colors, tense atmosphere, sharp focus, highly detailed, coherent composition, clean image, no watermark, no text"
60,img_0000060,RF_f3_one_step_x2,2048,2048,1.3102298629819416,0.3432106673717499,"cinematic street scene, featuring a bouquet of flowers, photorealistic, dramatic rim light, layered foreground and background, 50mm lens, rich vibrant colors, tense atmosphere, sharp focus, highly detailed, coherent composition, clean image, no watermark, no text"
61,img_0000061,bicubic_x2,2048,2048,3.813099465332925e-05,0.377911239862442,"ancient stone temple, featuring a motorbike rider, fine-art photography, volumetric backlight, layered foreground and background, 70mm lens, muted cinematic palette, dreamy atmosphere, realistic reflections, highly detailed, coherent composition, clean image, no watermark, no text"
61,img_0000061,LUA_x2_to_2048,2048,2048,0.8724603640148416,0.37801069021224976,"ancient stone temple, featuring a motorbike rider, fine-art photography, volumetric backlight, layered foreground and background, 70mm lens, muted cinematic palette, dreamy atmosphere, realistic reflections, highly detailed, coherent composition, clean image, no watermark, no text"
61,img_0000061,RF_f3_one_step_x2,2048,2048,1.3097582920163404,0.37815845012664795,"ancient stone temple, featuring a motorbike rider, fine-art photography, volumetric backlight, layered foreground and background, 70mm lens, muted cinematic palette, dreamy atmosphere, realistic reflections, highly detailed, coherent composition, clean image, no watermark, no text"
62,img_0000062,bicubic_x2,2048,2048,3.949299571104348e-05,0.3339962065219879,"glass greenhouse, featuring a surfer, editorial photography, soft window light, off-center composition, macro lens, soft pastel colors, energetic atmosphere, realistic reflections, highly detailed, coherent composition, clean image, no watermark, no text"
62,img_0000062,LUA_x2_to_2048,2048,2048,0.8759082790056709,0.33570802211761475,"glass greenhouse, featuring a surfer, editorial photography, soft window light, off-center composition, macro lens, soft pastel colors, energetic atmosphere, realistic reflections, highly detailed, coherent composition, clean image, no watermark, no text"
62,img_0000062,RF_f3_one_step_x2,2048,2048,1.309459076001076,0.3345909118652344,"glass greenhouse, featuring a surfer, editorial photography, soft window light, off-center composition, macro lens, soft pastel colors, energetic atmosphere, realistic reflections, highly detailed, coherent composition, clean image, no watermark, no text"
63,img_0000063,bicubic_x2,2048,2048,3.897902206517756e-05,0.3529643416404724,"cozy reading room, featuring a chef at work, documentary photography, volumetric backlight, deep perspective, macro lens, rich vibrant colors, lived-in atmosphere, fine textures, highly detailed, coherent composition, clean image, no watermark, no text"
63,img_0000063,LUA_x2_to_2048,2048,2048,0.8767261159955524,0.3526470363140106,"cozy reading room, featuring a chef at work, documentary photography, volumetric backlight, deep perspective, macro lens, rich vibrant colors, lived-in atmosphere, fine textures, highly detailed, coherent composition, clean image, no watermark, no text"
63,img_0000063,RF_f3_one_step_x2,2048,2048,1.3111580759868957,0.3506016731262207,"cozy reading room, featuring a chef at work, documentary photography, volumetric backlight, deep perspective, macro lens, rich vibrant colors, lived-in atmosphere, fine textures, highly detailed, coherent composition, clean image, no watermark, no text"
64,img_0000064,bicubic_x2,2048,2048,3.78230179194361e-05,0.2927667498588562,"quiet mountain landscape, featuring a scientist, fine-art photography, overcast daylight, medium shot, 50mm lens, rich vibrant colors, dreamy atmosphere, natural skin detail, highly detailed, coherent composition, clean image, no watermark, no text"
64,img_0000064,LUA_x2_to_2048,2048,2048,0.855466262990376,0.29514169692993164,"quiet mountain landscape, featuring a scientist, fine-art photography, overcast daylight, medium shot, 50mm lens, rich vibrant colors, dreamy atmosphere, natural skin detail, highly detailed, coherent composition, clean image, no watermark, no text"
64,img_0000064,RF_f3_one_step_x2,2048,2048,1.3107897829904687,0.2926419973373413,"quiet mountain landscape, featuring a scientist, fine-art photography, overcast daylight, medium shot, 50mm lens, rich vibrant colors, dreamy atmosphere, natural skin detail, highly detailed, coherent composition, clean image, no watermark, no text"
65,img_0000065,bicubic_x2,2048,2048,3.886799095198512e-05,0.33851152658462524,"sunlit coastal village, featuring a surfer, stylized but realistic, moody tungsten lighting, medium shot, 35mm lens, warm earthy palette, nostalgic atmosphere, sharp focus, highly detailed, coherent composition, clean image, no watermark, no text"
65,img_0000065,LUA_x2_to_2048,2048,2048,0.8593517690023873,0.33892372250556946,"sunlit coastal village, featuring a surfer, stylized but realistic, moody tungsten lighting, medium shot, 35mm lens, warm earthy palette, nostalgic atmosphere, sharp focus, highly detailed, coherent composition, clean image, no watermark, no text"
65,img_0000065,RF_f3_one_step_x2,2048,2048,1.3106779310037382,0.33708471059799194,"sunlit coastal village, featuring a surfer, stylized but realistic, moody tungsten lighting, medium shot, 35mm lens, warm earthy palette, nostalgic atmosphere, sharp focus, highly detailed, coherent composition, clean image, no watermark, no text"
66,img_0000066,bicubic_x2,2048,2048,3.873300738632679e-05,0.40608206391334534,"dense futuristic city block, featuring a golden retriever, photorealistic, misty morning light, wide composition, 50mm lens, warm earthy palette, clean modern atmosphere, fine textures, highly detailed, coherent composition, clean image, no watermark, no text"
66,img_0000066,LUA_x2_to_2048,2048,2048,0.8732379940047394,0.4073488712310791,"dense futuristic city block, featuring a golden retriever, photorealistic, misty morning light, wide composition, 50mm lens, warm earthy palette, clean modern atmosphere, fine textures, highly detailed, coherent composition, clean image, no watermark, no text"
66,img_0000066,RF_f3_one_step_x2,2048,2048,1.3071661249850877,0.4073707163333893,"dense futuristic city block, featuring a golden retriever, photorealistic, misty morning light, wide composition, 50mm lens, warm earthy palette, clean modern atmosphere, fine textures, highly detailed, coherent composition, clean image, no watermark, no text"
67,img_0000067,bicubic_x2,2048,2048,3.964299685321748e-05,0.38925644755363464,"rooftop garden, featuring a golden retriever, fine-art photography, harsh midday sun, low-angle shot, 70mm lens, cool blue-green palette, lived-in atmosphere, subtle depth of field, highly detailed, coherent composition, clean image, no watermark, no text"
67,img_0000067,LUA_x2_to_2048,2048,2048,0.8761088119936176,0.38978442549705505,"rooftop garden, featuring a golden retriever, fine-art photography, harsh midday sun, low-angle shot, 70mm lens, cool blue-green palette, lived-in atmosphere, subtle depth of field, highly detailed, coherent composition, clean image, no watermark, no text"
67,img_0000067,RF_f3_one_step_x2,2048,2048,1.307355901983101,0.3891536295413971,"rooftop garden, featuring a golden retriever, fine-art photography, harsh midday sun, low-angle shot, 70mm lens, cool blue-green palette, lived-in atmosphere, subtle depth of field, highly detailed, coherent composition, clean image, no watermark, no text"
68,img_0000068,bicubic_x2,2048,2048,3.8658996345475316e-05,0.32936856150627136,"wildlife documentary moment, featuring a motorbike rider, magazine-style image, moody tungsten lighting, wide composition, 85mm lens, warm earthy palette, lived-in atmosphere, sharp focus, highly detailed, coherent composition, clean image, no watermark, no text"
68,img_0000068,LUA_x2_to_2048,2048,2048,0.8820397820090875,0.33102405071258545,"wildlife documentary moment, featuring a motorbike rider, magazine-style image, moody tungsten lighting, wide composition, 85mm lens, warm earthy palette, lived-in atmosphere, sharp focus, highly detailed, coherent composition, clean image, no watermark, no text"
68,img_0000068,RF_f3_one_step_x2,2048,2048,1.3059989449975546,0.3309297561645508,"wildlife documentary moment, featuring a motorbike rider, magazine-style image, moody tungsten lighting, wide composition, 85mm lens, warm earthy palette, lived-in atmosphere, sharp focus, highly detailed, coherent composition, clean image, no watermark, no text"
69,img_0000069,bicubic_x2,2048,2048,3.763398854061961e-05,0.3694199323654175,"cozy reading room, featuring a bowl of fruit, cinematic film still, volumetric backlight, high-angle shot, 50mm lens, natural colors, calm atmosphere, natural skin detail, highly detailed, coherent composition, clean image, no watermark, no text"
69,img_0000069,LUA_x2_to_2048,2048,2048,0.8843706859915983,0.36822134256362915,"cozy reading room, featuring a bowl of fruit, cinematic film still, volumetric backlight, high-angle shot, 50mm lens, natural colors, calm atmosphere, natural skin detail, highly detailed, coherent composition, clean image, no watermark, no text"
69,img_0000069,RF_f3_one_step_x2,2048,2048,1.3093090160109568,0.3665983974933624,"cozy reading room, featuring a bowl of fruit, cinematic film still, volumetric backlight, high-angle shot, 50mm lens, natural colors, calm atmosphere, natural skin detail, highly detailed, coherent composition, clean image, no watermark, no text"
70,img_0000070,bicubic_x2,2048,2048,3.815500531345606e-05,0.37381452322006226,"ancient stone temple, featuring a dancer, photorealistic, golden hour light, layered foreground and background, 35mm lens, natural colors, dreamy atmosphere, complex background detail, highly detailed, coherent composition, clean image, no watermark, no text"
70,img_0000070,LUA_x2_to_2048,2048,2048,0.8541615080030169,0.3751598298549652,"ancient stone temple, featuring a dancer, photorealistic, golden hour light, layered foreground and background, 35mm lens, natural colors, dreamy atmosphere, complex background detail, highly detailed, coherent composition, clean image, no watermark, no text"
70,img_0000070,RF_f3_one_step_x2,2048,2048,1.308361331000924,0.37526822090148926,"ancient stone temple, featuring a dancer, photorealistic, golden hour light, layered foreground and background, 35mm lens, natural colors, dreamy atmosphere, complex background detail, highly detailed, coherent composition, clean image, no watermark, no text"
71,img_0000071,bicubic_x2,2048,2048,3.8614001823589206e-05,0.29616791009902954,"dense futuristic city block, featuring an architect, magazine-style image, harsh midday sun, clean centered composition, 50mm lens, soft pastel colors, dreamy atmosphere, crisp edges, highly detailed, coherent composition, clean image, no watermark, no text"
71,img_0000071,LUA_x2_to_2048,2048,2048,0.8627119880111422,0.2975859045982361,"dense futuristic city block, featuring an architect, magazine-style image, harsh midday sun, clean centered composition, 50mm lens, soft pastel colors, dreamy atmosphere, crisp edges, highly detailed, coherent composition, clean image, no watermark, no text"
71,img_0000071,RF_f3_one_step_x2,2048,2048,1.309278869011905,0.2978779673576355,"dense futuristic city block, featuring an architect, magazine-style image, harsh midday sun, clean centered composition, 50mm lens, soft pastel colors, dreamy atmosphere, crisp edges, highly detailed, coherent composition, clean image, no watermark, no text"
72,img_0000072,bicubic_x2,2048,2048,4.874999285675585e-05,0.352404922246933,"lakeside cabin, featuring a bowl of fruit, fine-art photography, bright studio lighting, deep perspective, 70mm lens, natural colors, clean modern atmosphere, subtle depth of field, highly detailed, coherent composition, clean image, no watermark, no text"
72,img_0000072,LUA_x2_to_2048,2048,2048,0.8547659130126704,0.3520107865333557,"lakeside cabin, featuring a bowl of fruit, fine-art photography, bright studio lighting, deep perspective, 70mm lens, natural colors, clean modern atmosphere, subtle depth of field, highly detailed, coherent composition, clean image, no watermark, no text"
72,img_0000072,RF_f3_one_step_x2,2048,2048,1.3067493440175895,0.35078027844429016,"lakeside cabin, featuring a bowl of fruit, fine-art photography, bright studio lighting, deep perspective, 70mm lens, natural colors, clean modern atmosphere, subtle depth of field, highly detailed, coherent composition, clean image, no watermark, no text"
73,img_0000073,bicubic_x2,2048,2048,3.8869999116286635e-05,0.29941150546073914,"ancient stone temple, featuring a quiet empty room, stylized but realistic, harsh midday sun, high-angle shot, 70mm lens, cool blue-green palette, nostalgic atmosphere, visible material detail, highly detailed, coherent composition, clean image, no watermark, no text"
73,img_0000073,LUA_x2_to_2048,2048,2048,0.866075430996716,0.3006590008735657,"ancient stone temple, featuring a quiet empty room, stylized but realistic, harsh midday sun, high-angle shot, 70mm lens, cool blue-green palette, nostalgic atmosphere, visible material detail, highly detailed, coherent composition, clean image, no watermark, no text"
73,img_0000073,RF_f3_one_step_x2,2048,2048,1.3097349260060582,0.30120980739593506,"ancient stone temple, featuring a quiet empty room, stylized but realistic, harsh midday sun, high-angle shot, 70mm lens, cool blue-green palette, nostalgic atmosphere, visible material detail, highly detailed, coherent composition, clean image, no watermark, no text"
74,img_0000074,bicubic_x2,2048,2048,3.843801096081734e-05,0.3355553150177002,"industrial warehouse interior, featuring two friends, photorealistic, neon reflections, high-angle shot, 35mm lens, cool blue-green palette, nostalgic atmosphere, sharp focus, highly detailed, coherent composition, clean image, no watermark, no text"
74,img_0000074,LUA_x2_to_2048,2048,2048,0.8670855439850129,0.3369232416152954,"industrial warehouse interior, featuring two friends, photorealistic, neon reflections, high-angle shot, 35mm lens, cool blue-green palette, nostalgic atmosphere, sharp focus, highly detailed, coherent composition, clean image, no watermark, no text"
74,img_0000074,RF_f3_one_step_x2,2048,2048,1.3098988280107733,0.33725517988204956,"industrial warehouse interior, featuring two friends, photorealistic, neon reflections, high-angle shot, 35mm lens, cool blue-green palette, nostalgic atmosphere, sharp focus, highly detailed, coherent composition, clean image, no watermark, no text"
75,img_0000075,bicubic_x2,2048,2048,3.907000063918531e-05,0.4093172252178192,"glass greenhouse, featuring a golden retriever, editorial photography, misty morning light, low-angle shot, 85mm lens, cool blue-green palette, energetic atmosphere, visible material detail, highly detailed, coherent composition, clean image, no watermark, no text"
75,img_0000075,LUA_x2_to_2048,2048,2048,0.8495781569799874,0.410777747631073,"glass greenhouse, featuring a golden retriever, editorial photography, misty morning light, low-angle shot, 85mm lens, cool blue-green palette, energetic atmosphere, visible material detail, highly detailed, coherent composition, clean image, no watermark, no text"
75,img_0000075,RF_f3_one_step_x2,2048,2048,1.309317966020899,0.41145017743110657,"glass greenhouse, featuring a golden retriever, editorial photography, misty morning light, low-angle shot, 85mm lens, cool blue-green palette, energetic atmosphere, visible material detail, highly detailed, coherent composition, clean image, no watermark, no text"
76,img_0000076,bicubic_x2,2048,2048,3.8847996620461345e-05,0.3230918049812317,"open-air market, featuring a motorbike rider, stylized but realistic, bright studio lighting, clean centered composition, macro lens, high contrast colors, clean modern atmosphere, natural skin detail, highly detailed, coherent composition, clean image, no watermark, no text"
76,img_0000076,LUA_x2_to_2048,2048,2048,0.8660125419846736,0.32132503390312195,"open-air market, featuring a motorbike rider, stylized but realistic, bright studio lighting, clean centered composition, macro lens, high contrast colors, clean modern atmosphere, natural skin detail, highly detailed, coherent composition, clean image, no watermark, no text"
76,img_0000076,RF_f3_one_step_x2,2048,2048,1.3057107480126433,0.3203205168247223,"open-air market, featuring a motorbike rider, stylized but realistic, bright studio lighting, clean centered composition, macro lens, high contrast colors, clean modern atmosphere, natural skin detail, highly detailed, coherent composition, clean image, no watermark, no text"
77,img_0000077,bicubic_x2,2048,2048,4.4994987547397614e-05,0.29568779468536377,"ancient stone temple, featuring a quiet empty room, magazine-style image, neon reflections, off-center composition, 50mm lens, rich vibrant colors, tense atmosphere, subtle depth of field, highly detailed, coherent composition, clean image, no watermark, no text"
77,img_0000077,LUA_x2_to_2048,2048,2048,0.8680292760254815,0.2961813807487488,"ancient stone temple, featuring a quiet empty room, magazine-style image, neon reflections, off-center composition, 50mm lens, rich vibrant colors, tense atmosphere, subtle depth of field, highly detailed, coherent composition, clean image, no watermark, no text"
77,img_0000077,RF_f3_one_step_x2,2048,2048,1.307620597013738,0.29780495166778564,"ancient stone temple, featuring a quiet empty room, magazine-style image, neon reflections, off-center composition, 50mm lens, rich vibrant colors, tense atmosphere, subtle depth of field, highly detailed, coherent composition, clean image, no watermark, no text"
78,img_0000078,bicubic_x2,2048,2048,3.898801514878869e-05,0.3246572017669678,"luxury hotel lobby, featuring two friends, editorial photography, soft window light, deep perspective, 35mm lens, warm earthy palette, nostalgic atmosphere, visible material detail, highly detailed, coherent composition, clean image, no watermark, no text"
78,img_0000078,LUA_x2_to_2048,2048,2048,0.8705044020025525,0.3246452808380127,"luxury hotel lobby, featuring two friends, editorial photography, soft window light, deep perspective, 35mm lens, warm earthy palette, nostalgic atmosphere, visible material detail, highly detailed, coherent composition, clean image, no watermark, no text"
